Date,Open,High,Low,Close,Volume,Adj Close
2017-03-13,65.010002,65.190002,64.57,64.709999,19551800,64.709999
2017-03-06,63.970001,65.260002,63.810001,64.93,19210200,64.93
2017-02-27,64.540001,64.989998,63.619999,64.25,21660900,64.25
2017-02-21,64.610001,64.949997,64.050003,64.620003,20146200,64.620003
2017-02-13,64.239998,65.239998,64.019997,64.620003,20932400,64.620003
2017-02-06,63.50,64.440002,63.139999,64.00,19797000,63.614338
2017-01-30,65.690002,65.790001,62.75,63.68,34544400,63.296265
2017-01-23,62.700001,65.910004,62.57,65.779999,31963100,65.383614
2017-01-17,62.68,62.98,62.029999,62.740002,22249800,62.361931
2017-01-09,62.759998,63.400002,61.950001,62.700001,20151400,62.322174
2017-01-03,62.790001,63.150002,62.029999,62.84,21708200,62.461327
2016-12-27,63.209999,64.07,62.029999,62.139999,15561700,61.765545
2016-12-19,62.560001,64.099998,62.419998,63.240002,22408600,62.858921
2016-12-12,61.82,63.450001,61.720001,62.299999,31278500,61.92458
2016-12-05,59.700001,61.990002,59.560001,61.970001,24567700,61.596573
2016-11-28,60.34,61.41,58.799999,59.25,27562500,58.89296
2016-11-21,60.50,61.259998,60.130001,60.529999,18279400,60.165245
2016-11-14,59.02,61.139999,57.279999,60.349998,32876800,59.986332
2016-11-07,59.779999,60.779999,57.630001,59.02,40164500,58.270695
2016-10-31,60.16,60.419998,58.52,58.709999,24682400,57.96463
2016-10-24,59.939999,61.369999,59.580002,59.869999,36234000,59.109901
2016-10-17,57.360001,60.450001,56.66,59.66,39069100,58.902569
2016-10-10,57.91,58.389999,56.32,57.419998,23917500,56.691006
2016-10-03,57.41,57.98,56.970001,57.799999,18460600,57.066181
2016-09-26,57.080002,58.169998,56.68,57.599998,25132900,56.868721
2016-09-19,57.27,58.00,56.75,57.43,22361100,56.700882
2016-09-12,56.00,57.630001,55.610001,57.25,30989900,56.523167
2016-09-06,57.779999,57.84,56.209999,56.209999,22257900,55.496368
2016-08-29,58.18,58.599998,57.009998,57.669998,19836700,56.937832
2016-08-22,57.599998,58.700001,57.259998,58.029999,18325900,57.293262
2016-08-15,58.009998,58.50,57.200001,57.619999,18029800,56.888466
2016-08-08,58.060001,58.50,57.619999,57.939999,18393700,56.850075
2016-08-01,56.599998,58.209999,56.139999,57.959999,27824700,56.869701
2016-07-25,56.470001,57.290001,55.720001,56.68,30825200,55.613781
2016-07-18,53.700001,56.84,52.93,56.57,47919500,55.505848
2016-07-11,52.50,54.00,52.470001,53.700001,26302700,52.689838
2016-07-05,50.830002,52.360001,50.389999,52.299999,25237500,51.316174
2016-06-27,49.099998,51.720001,48.040001,51.16,33917800,50.197617
2016-06-20,50.639999,52.060001,49.52,49.830002,52210800,48.892639
2016-06-13,49.580002,50.720001,49.060001,50.130001,47290300,49.186993
2016-06-06,51.990002,52.73,51.040001,51.48,21279600,50.511597
2016-05-31,52.259998,53.00,51.599998,51.790001,27225000,50.815769
2016-05-23,50.599998,52.490002,49.98,52.32,25381100,51.335796
2016-05-16,50.799999,51.959999,49.82,50.619999,24098200,49.667774
2016-05-09,50.490002,51.900002,50.00,51.080002,22315300,49.771008
2016-05-02,50.00,50.75,49.459999,50.389999,26787700,49.098686
2016-04-25,51.779999,52.349998,49.349998,49.869999,40335000,48.59201
2016-04-18,55.490002,56.77,50.77,51.779999,50937200,50.453064
2016-04-11,54.490002,55.919998,53.759998,55.650002,23369400,54.223896
2016-04-04,55.43,55.66,54.209999,54.419998,20156400,53.025414
2016-03-28,54.209999,55.639999,53.330002,55.57,22943400,54.145943
2016-03-21,53.25,54.330002,52.93,54.209999,21782200,52.820793
2016-03-14,52.709999,55.00,52.630001,53.490002,34545900,52.119247
2016-03-07,51.560001,53.07,50.580002,53.07,34231600,51.710011
2016-02-29,51.349998,52.970001,50.66,52.029999,30286000,50.696659
2016-02-22,52.279999,53.00,50.200001,51.299999,29966700,49.985367
2016-02-16,50.900002,52.950001,50.130001,51.82,34703800,50.492043
2016-02-08,49.549999,50.68,48.189999,50.50,45477900,48.855095
